date,expiry,T,F,n_strikes,sabr_alpha,sabr_rho,sabr_nu,sabr_rmse,merton_sigma,merton_lam,merton_muJ,merton_delta,js_alpha,js_rho,js_nu,js_lam,js_muJ,js_delta,bsm_rmse,sticky_strike_rmse,sticky_delta_rmse,js_joint_rmse,merton_rmse,T_bucket
2025-02-02,2025-04-25,0.2245,96450.73,13,0.5649,0.03,0.4844,0.003232,,,,,0.5649,0.03,0.4844,0.9997,-0.0688,0.3097,0.006408,0.003218,0.003216,,,Medium (30-90d)
2025-02-02,2025-06-27,0.397,99531.91,11,0.5593,0.0856,0.7976,0.008451,,,,,0.5593,0.0856,0.7976,0.9997,-0.0615,0.312,0.011869,0.010638,0.008498,,,Long (90-180d)
2025-02-03,2025-02-14,0.0301,94059.62,29,0.5889,-0.2545,2.9683,0.015283,,,,,0.5889,-0.2545,2.9683,0.9999,-0.0568,0.3135,0.026817,0.022868,0.016599,,,Short (<30d)
2025-02-03,2025-02-21,0.0493,97061.87,30,0.5652,0.3583,0.7554,0.013341,,,,,0.5652,0.3583,0.7554,0.9999,-0.0555,0.3139,0.024857,0.013868,0.01194,,,Short (<30d)
2025-02-03,2025-02-28,0.0684,96606.56,25,0.5454,-0.1396,2.421,0.011368,,,,,0.5454,-0.1396,2.421,1.0,-0.0512,0.3154,0.046177,0.038477,0.009701,,,Short (<30d)
2025-02-03,2025-03-28,0.1451,101232.03,21,0.5596,0.0939,1.1901,0.005926,,,,,0.5596,0.0939,1.1901,1.0005,-0.0576,0.3138,0.017664,0.009284,0.006051,,,Medium (30-90d)
2025-02-03,2025-04-25,0.2218,92314.75,18,0.5613,0.2102,0.6477,0.004881,,,,,0.5613,0.2102,0.6477,0.9997,-0.0666,0.3104,0.01671,0.005414,0.004029,,,Medium (30-90d)
2025-02-03,2025-06-27,0.3943,93641.42,12,0.5617,-0.005,0.9519,0.005282,,,,,0.5617,-0.005,0.9519,0.9997,-0.0626,0.3116,0.011876,0.010109,0.005313,,,Long (90-180d)
2025-02-04,2025-02-14,0.0274,99002.54,26,0.5326,0.055,2.4432,0.009667,,,,,0.5326,0.055,2.4432,0.9998,-0.0613,0.312,0.0342,0.012636,0.009889,,,Short (<30d)
2025-02-04,2025-02-21,0.0465,100331.07,25,0.5323,0.0817,1.9057,0.011038,,,,,0.5323,0.0817,1.9057,0.9998,-0.0611,0.3121,0.031084,0.013906,0.011238,,,Short (<30d)
2025-02-04,2025-02-28,0.0657,101497.52,22,0.5267,0.1078,1.8454,0.007001,,,,,0.5267,0.1078,1.8454,0.9999,-0.0591,0.3128,0.035768,0.011233,0.007451,,,Short (<30d)
2025-02-04,2025-03-28,0.1424,97883.68,19,0.5397,-0.0008,1.2776,0.005748,,,,,0.5397,-0.0008,1.2776,0.9998,-0.0619,0.3119,0.022328,0.008643,0.005907,,,Medium (30-90d)
2025-02-04,2025-04-25,0.219,96756.52,16,0.5496,0.3024,0.7022,0.006816,,,,,0.5496,0.3024,0.7022,0.9997,-0.0686,0.3097,0.026731,0.006845,0.006792,,,Medium (30-90d)
2025-02-04,2025-06-27,0.3915,96372.71,8,0.5626,0.1423,0.5919,0.001871,,,,,0.5626,0.1423,0.5919,0.9997,-0.0692,0.3095,0.012817,0.002163,0.001863,,,Long (90-180d)
2025-02-05,2025-02-14,0.0246,96886.42,25,0.4951,-0.1651,3.6397,0.008552,,,,,0.4951,-0.1651,3.6397,0.9997,-0.07,0.3093,0.043613,0.017316,0.007815,,,Short (<30d)
2025-02-05,2025-02-21,0.0438,97165.5,25,0.4954,0.5781,0.9124,0.009892,,,,,0.4954,0.5781,0.9124,0.9998,-0.0609,0.3122,0.028936,0.010206,0.006788,,,Short (<30d)
2025-02-05,2025-02-28,0.063,97017.79,21,0.504,-0.1012,2.2676,0.003121,,,,,0.504,-0.1012,2.2676,0.9998,-0.0598,0.3126,0.036537,0.022557,0.003272,,,Short (<30d)
2025-02-05,2025-03-28,0.1396,96568.69,15,0.5222,-0.0761,1.637,0.005342,,,,,0.5222,-0.0761,1.637,0.9998,-0.0574,0.3133,0.026387,0.020277,0.004893,,,Medium (30-90d)
2025-02-05,2025-04-25,0.2163,96849.77,13,0.5312,0.3014,0.7013,0.002328,,,,,0.5312,0.3014,0.7013,0.9992,-0.0687,0.3094,0.02264,0.00219,0.002189,,,Medium (30-90d)
2025-02-05,2025-06-27,0.3888,97335.97,8,0.5563,0.0908,0.5878,0.001536,,,,,0.5563,0.0908,0.5878,0.9997,-0.0666,0.3104,0.008689,0.002476,0.001442,,,Long (90-180d)
2025-02-06,2025-02-14,0.0219,96255.56,27,0.4813,-0.1994,3.8945,0.007216,,,,,0.4813,-0.1994,3.8945,0.9997,-0.0705,0.3091,0.047775,0.021548,0.005522,,,Short (<30d)
2025-02-06,2025-02-21,0.0411,97116.25,25,0.4897,-0.1749,2.9915,0.005608,,,,,0.4897,-0.1749,2.9915,0.9997,-0.0647,0.311,0.035781,0.013572,0.00479,,,Short (<30d)
2025-02-06,2025-02-28,0.0602,97454.72,19,0.501,-0.0221,1.9765,0.003066,,,,,0.501,-0.0221,1.9765,0.9998,-0.0632,0.3115,0.031697,0.007497,0.002927,,,Short (<30d)
2025-02-06,2025-03-28,0.1369,96596.11,17,0.5298,-0.0696,1.4141,0.00334,,,,,0.5298,-0.0696,1.4141,0.9997,-0.0635,0.3114,0.011097,0.010139,0.003377,,,Medium (30-90d)
2025-02-06,2025-04-25,0.2136,95787.84,13,0.5443,0.2064,0.6321,0.003375,,,,,0.5443,0.2064,0.6321,0.9997,-0.0679,0.3099,0.012809,0.003655,0.003087,,,Medium (30-90d)
2025-02-06,2025-06-27,0.386,96711.58,7,0.5552,0.006,0.9356,0.001061,,,,,0.5552,0.006,0.9356,0.9997,-0.068,0.3099,0.013837,0.007602,0.001112,,,Long (90-180d)
2025-02-07,2025-02-14,0.0192,95805.56,25,0.4614,-0.3258,4.9626,0.012676,0.4537,0.64,0.1,0.1766,0.4614,-0.3258,4.9626,1.0,-0.0522,0.3151,0.068412,0.0283,0.008869,0.01134,0.011108,Short (<30d)
2025-02-07,2025-02-21,0.0383,97127.76,25,0.4716,-0.1971,3.0724,0.007836,0.4506,1.0013,0.1,0.213,0.4716,-0.1971,3.0724,0.9999,-0.0582,0.3131,0.037075,0.034812,0.008623,0.007674,0.019027,Short (<30d)
2025-02-07,2025-02-28,0.0575,98921.22,21,0.4843,-0.1241,2.5041,0.00471,0.462,1.0031,-0.1,0.2436,0.4843,-0.1241,2.5041,0.9997,-0.0628,0.3116,0.0315,0.014691,0.00484,0.004704,0.007209,Short (<30d)
2025-02-07,2025-03-28,0.1342,95732.06,20,0.5191,-0.1122,1.6097,0.004911,0.4856,0.0766,-0.1001,2.0,0.5191,-0.1122,1.6097,0.9999,-0.057,0.3134,0.02951,0.019029,0.004099,0.004911,0.010579,Medium (30-90d)
2025-02-07,2025-04-25,0.2108,95879.6,17,0.5346,0.3016,0.7015,0.005211,0.4308,1.017,-0.1,0.4099,0.5346,0.3016,0.7015,0.9997,-0.0662,0.3105,0.019352,0.005769,0.003212,0.0031,0.00336,Medium (30-90d)
2025-02-07,2025-06-27,0.3833,97368.29,10,0.5532,0.036,0.8883,0.002091,0.4485,1.0152,0.1,0.3953,0.5532,0.036,0.8883,0.9997,-0.0667,0.3103,0.010143,0.007506,0.002039,0.002094,0.003448,Long (90-180d)
2025-02-08,2025-02-21,0.0356,95967.02,24,0.4669,-0.3359,4.0727,0.008411,,,,,0.4669,-0.3359,4.0727,1.0,-0.0569,0.3135,0.060092,0.053815,0.008252,,,Short (<30d)
2025-02-08,2025-02-28,0.0548,96153.46,24,0.4753,-0.1287,2.4778,0.004145,,,,,0.4753,-0.1287,2.4778,0.9997,-0.0645,0.311,0.031444,0.013817,0.004129,,,Short (<30d)
2025-02-08,2025-03-28,0.1314,96287.77,15,0.5144,-0.0934,1.5211,0.002154,,,,,0.5144,-0.0934,1.5211,0.9997,-0.0629,0.3115,0.015355,0.011538,0.002045,,,Medium (30-90d)
2025-02-08,2025-04-25,0.2081,96571.0,10,0.5373,0.1678,0.6051,0.002857,,,,,0.5373,0.1678,0.6051,0.9996,-0.0678,0.31,0.012958,0.003195,0.002482,,,Medium (30-90d)
2025-02-09,2025-02-21,0.0329,95775.93,24,0.4663,0.6551,0.9947,0.015294,,,,,0.4663,0.6551,0.9947,1.0001,-0.0668,0.3105,0.035519,0.015483,0.01059,,,Short (<30d)
2025-02-09,2025-02-28,0.052,96273.48,23,0.4793,-0.1997,2.8529,0.007131,,,,,0.4793,-0.1997,2.8529,0.9998,-0.0629,0.3115,0.033994,0.018978,0.007887,,,Short (<30d)
2025-02-09,2025-03-28,0.1287,96660.23,16,0.5214,-0.0711,1.2677,0.002567,,,,,0.5214,-0.0711,1.2677,0.9997,-0.0636,0.3113,0.008801,0.00491,0.002591,,,Medium (30-90d)
2025-02-09,2025-04-25,0.2053,95028.89,11,0.5407,0.0799,0.5303,0.002297,,,,,0.5407,0.0799,0.5303,0.9997,-0.063,0.3115,0.005781,0.002591,0.001943,,,Medium (30-90d)
2025-02-10,2025-02-21,0.0301,97493.48,25,0.4487,0.0305,2.9411,0.008822,,,,,0.4487,0.0305,2.9411,0.9998,-0.0651,0.3108,0.046747,0.012927,0.008475,,,Short (<30d)
2025-02-10,2025-02-28,0.0493,95579.94,25,0.4742,-0.2469,2.9275,0.008607,,,,,0.4742,-0.2469,2.9275,0.9998,-0.0623,0.3117,0.044821,0.027277,0.008435,,,Short (<30d)
2025-02-10,2025-03-28,0.1259,97447.84,16,0.5155,-0.068,1.4616,0.003284,,,,,0.5155,-0.068,1.4616,0.9997,-0.064,0.3112,0.019491,0.016362,0.003282,,,Medium (30-90d)
2025-02-10,2025-04-25,0.2026,97562.12,12,0.5374,0.1372,0.5845,0.002012,,,,,0.5374,0.1372,0.5845,0.9997,-0.0686,0.3097,0.008511,0.0021,0.002012,,,Medium (30-90d)
2025-02-10,2025-06-27,0.3751,97378.86,6,0.545,0.2303,0.6509,0.002748,,,,,0.545,0.2303,0.6509,0.9996,-0.0695,0.3094,0.017253,0.002698,0.002694,,,Long (90-180d)
2025-02-11,2025-02-21,0.0274,98061.2,26,0.4499,-0.0585,3.4774,0.011711,,,,,0.4499,-0.0585,3.4774,0.9997,-0.0687,0.3097,0.054452,0.02034,0.011236,,,Short (<30d)
2025-02-11,2025-02-28,0.0465,95257.04,23,0.4635,0.687,1.0188,0.010707,,,,,0.4635,0.687,1.0188,0.9998,-0.0619,0.3119,0.043533,0.010843,0.008453,,,Short (<30d)
2025-02-11,2025-03-28,0.1232,95307.86,20,0.516,-0.0984,1.7013,0.00458,,,,,0.516,-0.0984,1.7013,0.9998,-0.058,0.3132,0.029331,0.020643,0.003935,,,Medium (30-90d)
2025-02-11,2025-04-25,0.1999,95101.32,14,0.5329,0.2342,0.6511,0.003471,,,,,0.5329,0.2342,0.6511,0.9996,-0.068,0.3099,0.01108,0.003664,0.003378,,,Medium (30-90d)
2025-02-11,2025-06-27,0.3723,95337.08,7,0.5519,0.1297,0.5981,0.003857,,,,,0.5519,0.1297,0.5981,0.9997,-0.0648,0.3109,0.01013,0.004665,0.003445,,,Long (90-180d)
2025-02-12,2025-02-21,0.0246,96136.8,23,0.4494,-0.1187,3.8155,0.014027,,,,,0.4494,-0.1187,3.8155,0.9998,-0.0659,0.3106,0.054102,0.025553,0.012995,,,Short (<30d)
2025-02-12,2025-02-28,0.0438,97211.41,23,0.4661,-0.121,3.0924,0.008499,,,,,0.4661,-0.121,3.0924,0.9997,-0.0631,0.3115,0.044876,0.016271,0.00902,,,Short (<30d)
2025-02-12,2025-03-28,0.1205,95808.16,21,0.514,-0.0924,1.673,0.006743,,,,,0.514,-0.0924,1.673,0.9999,-0.0559,0.3138,0.03168,0.020883,0.00622,,,Medium (30-90d)
2025-02-12,2025-04-25,0.1971,96999.78,14,0.5371,0.2463,0.6614,0.005296,,,,,0.5371,0.2463,0.6614,0.9994,-0.0689,0.3098,0.018412,0.005272,0.005271,,,Medium (30-90d)
2025-02-12,2025-06-27,0.3696,96469.76,8,0.553,0.1581,0.6296,0.002647,,,,,0.553,0.1581,0.6296,0.9997,-0.0636,0.3113,0.012941,0.003625,0.001918,,,Long (90-180d)
2025-02-13,2025-02-21,0.0219,95993.49,26,0.4353,-0.0707,3.7245,0.012934,,,,,0.4353,-0.0707,3.7245,0.9999,-0.0564,0.3137,0.075065,0.025767,0.016222,,,Short (<30d)
2025-02-13,2025-02-28,0.0411,95876.15,22,0.463,-0.2698,3.7357,0.009546,,,,,0.463,-0.2698,3.7357,1.0,-0.0522,0.315,0.09375,0.068081,0.006845,,,Short (<30d)
2025-02-13,2025-03-07,0.0602,95875.13,11,0.4771,-0.1706,2.5848,0.003203,,,,,0.4771,-0.1706,2.5848,0.9998,-0.0624,0.3117,0.022129,0.006742,0.003565,,,Short (<30d)
2025-02-13,2025-03-28,0.1177,96259.82,16,0.5118,0.0295,1.249,0.00276,,,,,0.5118,0.0295,1.249,0.9997,-0.065,0.3109,0.014732,0.006241,0.002792,,,Medium (30-90d)
2025-02-13,2025-04-25,0.1944,96318.87,14,0.5227,-0.0548,1.2587,0.001743,,,,,0.5227,-0.0548,1.2587,0.9997,-0.0624,0.3117,0.018323,0.01272,0.001767,,,Medium (30-90d)
2025-02-14,2025-02-21,0.0192,98452.43,25,0.406,-0.0016,3.9734,0.007632,0.3213,19.8705,-0.0999,0.0674,0.406,-0.0016,3.9734,1.0001,-0.0533,0.3147,0.067346,0.025204,0.010716,0.007165,0.007269,Short (<30d)
2025-02-14,2025-02-28,0.0383,97918.85,24,0.4336,-0.0339,3.0683,0.008427,0.4216,1.0037,0.1,0.2259,0.4336,-0.0339,3.0683,0.9997,-0.0676,0.31,0.049729,0.020419,0.007439,0.008399,0.008093,Short (<30d)
2025-02-14,2025-03-07,0.0575,96872.61,16,0.4624,0.6947,0.8303,0.006589,0.4393,1.005,0.1,0.2321,0.4624,0.6947,0.8303,0.9997,-0.0618,0.3119,0.028789,0.006747,0.003877,0.003889,0.006076,Short (<30d)
2025-02-14,2025-03-28,0.115,96905.29,19,0.5151,0.2712,0.6991,0.005282,0.4541,1.0092,-0.1,0.308,0.5151,0.2712,0.6991,0.9998,-0.0565,0.3136,0.021119,0.006344,0.003991,0.007584,0.005707,Medium (30-90d)
2025-02-14,2025-04-25,0.1916,97938.46,17,0.5228,0.025,1.2642,0.004322,0.4412,1.0033,0.1,0.3758,0.5228,0.025,1.2642,0.9997,-0.0626,0.3117,0.017576,0.008935,0.004419,0.00436,0.0047,Medium (30-90d)
2025-02-14,2025-06-27,0.3641,96646.32,10,0.5448,0.0819,0.9609,0.001657,0.4546,1.0153,-0.1,0.3785,0.5448,0.0819,0.9609,0.9997,-0.0669,0.3103,0.013056,0.008376,0.001729,0.001666,0.00687,Long (90-180d)
2025-02-15,2025-02-28,0.0356,97646.36,23,0.427,-0.0208,2.9426,0.006157,,,,,0.427,-0.0208,2.9426,0.9997,-0.0658,0.3106,0.051275,0.019621,0.005547,,,Short (<30d)
2025-02-15,2025-03-07,0.0548,97551.75,15,0.4503,0.0115,2.2579,0.003782,,,,,0.4503,0.0115,2.2579,0.9998,-0.0629,0.3115,0.033459,0.007274,0.003965,,,Short (<30d)
2025-02-15,2025-03-28,0.1123,97849.84,15,0.5099,0.4086,0.7785,0.003125,,,,,0.5099,0.4086,0.7785,0.9998,-0.0609,0.3122,0.022081,0.003998,0.001987,,,Medium (30-90d)
2025-02-15,2025-04-25,0.1889,97652.95,14,0.5234,-0.0246,1.3175,0.002216,,,,,0.5234,-0.0246,1.3175,0.9997,-0.0627,0.3116,0.020755,0.014793,0.002204,,,Medium (30-90d)
2025-02-16,2025-02-28,0.0329,97072.92,22,0.4424,-0.2835,4.1678,0.013244,,,,,0.4424,-0.2835,4.1678,1.0,-0.0502,0.3157,0.113046,0.085493,0.011211,,,Short (<30d)
2025-02-16,2025-03-07,0.052,96886.86,13,0.4527,0.7278,0.8878,0.00427,,,,,0.4527,0.7278,0.8878,0.9998,-0.0625,0.3117,0.033959,0.004319,0.002362,,,Short (<30d)
2025-02-16,2025-03-28,0.1095,97544.2,13,0.5049,-0.0217,1.7001,0.005267,,,,,0.5049,-0.0217,1.7001,0.9999,-0.0554,0.314,0.029615,0.018585,0.005327,,,Medium (30-90d)
2025-02-16,2025-04-25,0.1862,97222.23,8,0.5271,-0.0076,1.1818,0.001762,,,,,0.5271,-0.0076,1.1818,0.9997,-0.0632,0.3114,0.019423,0.012035,0.001833,,,Medium (30-90d)
2025-02-17,2025-02-28,0.0301,96191.66,25,0.4332,-0.1971,4.3779,0.011645,,,,,0.4332,-0.1971,4.3779,1.0,-0.05,0.3157,0.109478,0.088975,0.010303,,,Short (<30d)
2025-02-17,2025-03-07,0.0493,96051.68,15,0.4532,-0.0173,2.4446,0.002169,,,,,0.4532,-0.0173,2.4446,0.9998,-0.0626,0.3117,0.028164,0.006381,0.002424,,,Short (<30d)
2025-02-17,2025-03-28,0.1068,95761.06,17,0.5021,0.1108,1.3292,0.00234,,,,,0.5021,0.1108,1.3292,0.9997,-0.0636,0.3113,0.022419,0.004692,0.002377,,,Medium (30-90d)
2025-02-17,2025-04-25,0.1834,96118.91,15,0.5245,0.0025,1.2321,0.003163,,,,,0.5245,0.0025,1.2321,0.9998,-0.0615,0.312,0.022962,0.012812,0.003216,,,Medium (30-90d)
2025-02-17,2025-06-27,0.3559,95339.6,9,0.5476,0.1324,0.6047,0.00348,,,,,0.5476,0.1324,0.6047,0.9998,-0.0614,0.312,0.0129,0.004696,0.002006,,,Long (90-180d)
2025-02-18,2025-02-28,0.0274,94760.07,25,0.4367,-0.1395,4.1691,0.011153,,,,,0.4367,-0.1395,4.1691,0.9997,-0.0677,0.31,0.075588,0.025646,0.011552,,,Short (<30d)
2025-02-18,2025-03-07,0.0465,94312.1,17,0.4507,-0.1467,3.1298,0.004939,,,,,0.4507,-0.1467,3.1298,0.9997,-0.0654,0.3107,0.031733,0.016873,0.004126,,,Short (<30d)
2025-02-18,2025-03-28,0.104,95003.15,19,0.5019,-0.0057,1.6652,0.005057,,,,,0.5019,-0.0057,1.6652,0.9998,-0.061,0.3121,0.021953,0.013395,0.005599,,,Medium (30-90d)
2025-02-18,2025-04-25,0.1807,94921.78,16,0.5274,0.2708,0.6819,0.00284,,,,,0.5274,0.2708,0.6819,0.9997,-0.0626,0.3116,0.017667,0.003284,0.002379,,,Medium (30-90d)
2025-02-18,2025-06-27,0.3532,94343.39,10,0.5494,-0.0016,0.8146,0.004756,,,,,0.5494,-0.0016,0.8146,0.9997,-0.067,0.3102,0.015493,0.007753,0.004762,,,Long (90-180d)
2025-02-19,2025-02-28,0.0246,96404.1,25,0.3998,-0.0597,4.6792,0.009832,,,,,0.3998,-0.0597,4.6792,0.9998,-0.0765,0.3072,0.122339,0.027415,0.008554,,,Short (<30d)
2025-02-19,2025-03-07,0.0438,95505.44,17,0.486,-0.5285,5.0,0.043094,,,,,0.486,-0.5285,5.0,1.0002,-0.0499,0.3158,0.077336,0.070693,0.041411,,,Short (<30d)
2025-02-19,2025-03-28,0.1013,96349.92,18,0.4741,-0.0725,2.0171,0.008643,,,,,0.4741,-0.0725,2.0171,0.9998,-0.0593,0.3127,0.03055,0.020637,0.008913,,,Medium (30-90d)
2025-02-19,2025-04-25,0.178,96301.98,15,0.5024,-0.1131,1.7168,0.003299,,,,,0.5024,-0.1131,1.7168,0.9997,-0.0639,0.3112,0.016591,0.005918,0.003212,,,Medium (30-90d)
2025-02-19,2025-06-27,0.3504,96542.96,9,0.5502,0.1106,0.5945,0.00236,,,,,0.5502,0.1106,0.5945,0.9998,-0.0636,0.3114,0.010367,0.003511,0.001593,,,Long (90-180d)
2025-02-20,2025-02-28,0.0219,97023.11,29,0.3967,-0.149,4.9296,0.013166,,,,,0.3967,-0.149,4.9296,1.0,-0.0504,0.3156,0.114585,0.076089,0.014982,,,Short (<30d)
2025-02-20,2025-03-07,0.0411,97754.03,19,0.4192,-0.0413,3.2834,0.007469,,,,,0.4192,-0.0413,3.2834,0.9997,-0.0672,0.3102,0.046162,0.023937,0.00714,,,Short (<30d)
2025-02-20,2025-03-14,0.0602,97530.41,15,0.4508,-0.2047,2.9345,0.003724,,,,,0.4508,-0.2047,2.9345,0.9999,-0.0558,0.3138,0.048264,0.040359,0.003765,,,Short (<30d)
2025-02-20,2025-03-28,0.0986,97139.38,18,0.4741,-0.0259,1.9361,0.009814,,,,,0.4741,-0.0259,1.9361,1.0,-0.0525,0.3149,0.032332,0.025053,0.009188,,,Medium (30-90d)
2025-02-20,2025-04-25,0.1752,97489.54,17,0.5092,0.3396,0.7327,0.003636,,,,,0.5092,0.3396,0.7327,0.9998,-0.0624,0.3117,0.021666,0.00409,0.00309,,,Medium (30-90d)
2025-02-20,2025-06-27,0.3477,97473.34,7,0.541,0.1717,0.6365,0.002382,,,,,0.541,0.1717,0.6365,0.9998,-0.0625,0.3117,0.013669,0.003997,0.00104,,,Long (90-180d)
2025-02-21,2025-02-28,0.0192,99266.1,27,0.3748,0.0947,5.0,0.014939,0.3241,6.2212,-0.1,0.1148,0.3748,0.0947,5.0,0.9999,-0.0498,0.3158,0.129894,0.047008,0.021921,0.013651,0.014067,Short (<30d)
2025-02-21,2025-03-07,0.0383,95209.51,19,0.4121,-0.2468,3.4326,0.010464,0.4054,0.5956,0.1,0.2023,0.4121,-0.2468,3.4326,0.9997,-0.067,0.3102,0.039754,0.024291,0.009868,0.010434,0.011585,Short (<30d)
2025-02-21,2025-03-14,0.0575,94947.13,18,0.4355,-0.138,2.2659,0.004537,0.4159,1.0022,-0.1,0.1866,0.4355,-0.138,2.2659,0.9998,-0.0616,0.312,0.024067,0.009351,0.005142,0.004386,0.005844,Short (<30d)
2025-02-21,2025-03-28,0.0958,97632.51,17,0.4604,-0.0122,1.8887,0.006244,0.4154,1.0087,-0.1,0.2984,0.4604,-0.0122,1.8887,0.9999,-0.0573,0.3134,0.024518,0.018967,0.006408,0.006244,0.006859,Medium (30-90d)
2025-02-21,2025-04-25,0.1725,95491.69,17,0.4989,0.2902,0.699,0.003812,0.4294,1.0088,-0.1,0.3288,0.4989,0.2902,0.699,0.9997,-0.063,0.3115,0.021466,0.004136,0.003496,0.003817,0.003725,Medium (30-90d)
2025-02-21,2025-06-27,0.345,95165.35,9,0.5326,0.0327,0.9269,0.00138,0.4315,1.0154,0.1,0.3855,0.5326,0.0327,0.9269,0.9997,-0.0693,0.3095,0.011199,0.008218,0.001301,0.001127,0.002909,Long (90-180d)
2025-02-22,2025-03-07,0.0356,96721.71,16,0.4096,-0.1196,3.4057,0.004246,,,,,0.4096,-0.1196,3.4057,0.9998,-0.0622,0.3118,0.053608,0.013679,0.004767,,,Short (<30d)
2025-02-22,2025-03-14,0.0548,96536.17,15,0.4303,-0.0613,2.427,0.002187,,,,,0.4303,-0.0613,2.427,0.9998,-0.0626,0.3116,0.024759,0.006972,0.002497,,,Short (<30d)
2025-02-22,2025-03-28,0.0931,96544.07,18,0.462,0.1841,1.4816,0.003085,,,,,0.462,0.1841,1.4816,0.9997,-0.069,0.3096,0.028722,0.010431,0.002387,,,Medium (30-90d)
2025-02-22,2025-04-25,0.1697,96611.15,16,0.4965,0.019,1.4797,0.004521,,,,,0.4965,0.019,1.4797,0.9998,-0.0618,0.3119,0.024214,0.009035,0.004913,,,Medium (30-90d)
2025-02-23,2025-03-07,0.0329,95817.78,15,0.4127,-0.1309,3.5917,0.004663,,,,,0.4127,-0.1309,3.5917,0.9998,-0.0603,0.3124,0.054981,0.015289,0.007359,,,Short (<30d)
2025-02-23,2025-03-14,0.052,95656.12,13,0.4278,-0.1065,2.6076,0.004701,,,,,0.4278,-0.1065,2.6076,0.9997,-0.0639,0.3112,0.0181,0.008723,0.004079,,,Short (<30d)
2025-02-23,2025-03-28,0.0903,96336.04,17,0.4441,-0.0114,2.1986,0.006111,,,,,0.4441,-0.0114,2.1986,1.0,-0.0516,0.3152,0.043423,0.0311,0.00425,,,Medium (30-90d)
2025-02-23,2025-04-25,0.167,95363.86,10,0.4963,0.4065,0.7852,0.004213,,,,,0.4963,0.4065,0.7852,0.9997,-0.0632,0.3114,0.030078,0.004358,0.004194,,,Medium (30-90d)
2025-02-24,2025-03-07,0.0301,95283.64,19,0.3989,-0.1009,3.8262,0.004185,,,,,0.3989,-0.1009,3.8262,0.9997,-0.0671,0.3102,0.044568,0.022485,0.005036,,,Short (<30d)
2025-02-24,2025-03-14,0.0493,93076.24,18,0.4146,-0.126,2.664,0.00349,,,,,0.4146,-0.126,2.664,0.9998,-0.0619,0.3118,0.034922,0.008632,0.003792,,,Short (<30d)
2025-02-24,2025-03-28,0.0876,93363.1,19,0.4376,-0.0588,2.0095,0.005963,,,,,0.4376,-0.0588,2.0095,0.9997,-0.0654,0.3107,0.031207,0.017441,0.005822,,,Medium (30-90d)
2025-02-24,2025-04-25,0.1643,93106.92,19,0.4717,0.4759,0.5366,0.004884,,,,,0.4717,0.4759,0.5366,0.9997,-0.0611,0.3121,0.021923,0.005164,0.003968,,,Medium (30-90d)
2025-02-24,2025-06-27,0.3368,94202.6,8,0.5033,0.0555,1.2021,0.003987,,,,,0.5033,0.0555,1.2021,0.9997,-0.068,0.3099,0.016478,0.006333,0.004117,,,Long (90-180d)
2025-02-25,2025-03-07,0.0274,86913.16,25,0.467,-0.2858,4.3041,0.010847,,,,,0.467,-0.2858,4.3041,0.9997,-0.0693,0.3095,0.058809,0.025728,0.012589,,,Short (<30d)
2025-02-25,2025-03-14,0.0465,87665.15,29,0.4507,-0.164,3.0971,0.014941,,,,,0.4507,-0.164,3.0971,1.0,-0.0547,0.3142,0.047724,0.034059,0.017272,,,Short (<30d)
2025-02-25,2025-03-28,0.0849,88320.41,25,0.4605,-0.073,2.1332,0.010604,,,,,0.4605,-0.073,2.1332,1.0,-0.0502,0.3157,0.046954,0.035711,0.011515,,,Medium (30-90d)
2025-02-25,2025-04-25,0.1615,86798.06,24,0.4771,-0.0601,1.3935,0.008215,,,,,0.4771,-0.0601,1.3935,0.9999,-0.0572,0.3134,0.030412,0.015248,0.00843,,,Medium (30-90d)
2025-02-25,2025-06-27,0.334,86496.86,11,0.5177,0.0239,0.8307,0.003681,,,,,0.5177,0.0239,0.8307,0.9997,-0.0696,0.3094,0.010393,0.007158,0.003708,,,Long (90-180d)
2025-02-26,2025-03-07,0.0246,89035.14,29,0.4603,-0.0782,5.0,0.026423,,,,,0.4603,-0.0782,5.0,1.0,-0.0509,0.3154,0.090558,0.056642,0.029172,,,Short (<30d)
2025-02-26,2025-03-14,0.0438,86756.9,30,0.4548,-0.1968,3.6849,0.020078,,,,,0.4548,-0.1968,3.6849,0.9998,-0.0573,0.3134,0.072099,0.043476,0.022888,,,Short (<30d)
2025-02-26,2025-03-28,0.0821,83716.96,25,0.4601,-0.1472,2.3607,0.013051,,,,,0.4601,-0.1472,2.3607,0.9999,-0.0561,0.3138,0.067608,0.047993,0.015162,,,Short (<30d)
2025-02-26,2025-04-25,0.1588,84934.88,19,0.4879,0.999,0.0727,0.013402,,,,,0.4879,0.999,0.0727,0.9885,-0.0589,0.3215,0.02038,0.013338,0.004639,,,Medium (30-90d)
2025-02-26,2025-06-27,0.3313,83229.1,12,0.5026,0.0292,0.9849,0.003642,,,,,0.5026,0.0292,0.9849,0.9997,-0.0684,0.3098,0.014184,0.011559,0.00377,,,Long (90-180d)
2025-02-27,2025-03-07,0.0219,83166.42,27,0.4985,-0.2324,5.0,0.018226,,,,,0.4985,-0.2324,5.0,0.9996,-0.076,0.3074,0.113521,0.033002,0.012271,,,Short (<30d)
